Query	Start	End	Alignment	Classification	Recepient	Donor_Family	Donor_genera	Donor_species	Method	BS	Ingroup_seq_coverage	Ingroup_seq_fragment	Donor_seq_coverage	Donor_seq_fragment
Ain_1	377257	377548	Ain.hgt.711.fas	inconclusive	Orobanchaceae|Aeginetia_indica|BK061406.1_165662-165371;Orobanchaceae|Aeginetia_indica|MW582538.1_418257-417956;Orobanchaceae|Aeginetia_indica|MW851294.1_357406-357105;query|Ain_1;Orobanchaceae|Orobanche_minor|PX150045.1_576235-576525;Orobanchaceae|Orobanche_hederae|OZ377226.1_13008-13294;Orobanchaceae|Orobanche_densiflora|PX150032.1_500327-500037	Solanaceae;Malvaceae;Fabaceae;Cactaceae;Convolvulaceae	Nopalea;Solanum;Corchoropsis;Cuscuta;Senna;Selenicereus	Malvaceae|Corchoropsis_sinensis|CM116226.1_56423-56237;Cactaceae|Selenicereus_monacanthus|OQ835513.1_1160628-1160483;Cactaceae|Nopalea_cochenillifera|OR885585.1_278316-278171;Convolvulaceae|Cuscuta_campestris|BK016277.1_44022-44153;Convolvulaceae|Cuscuta_campestris|MN400588.1_44032-44163;Solanaceae|Solanum_torvum|MT122978.1_345897-346028;Convolvulaceae|Cuscuta_gronovii|OR139599.1_32299-32430;Solanaceae|Solanum_dulcamara|OX381602.1_214304-214173;Convolvulaceae|Cuscuta_gronovii|KP940504.1_443-323;Fabaceae|Senna_tora|MF358693.1_35286-35139	Phylogeny	0.953	0.9623287671232876	1.0	0.452054794520548	1.0
Ain_1	377531	377799	Ain.hgt.712.fas	VGT	NA	NA	NA	NA	Phylogeny	NA	NA	NA	NA	NA
Ain_1	377769	378091	Ain.hgt.713.fas	Putative HGT	Orobanchaceae|Aeginetia_indica|BK061406.1_165150-164828;Orobanchaceae|Aeginetia_indica|MW582538.1_417735-417413;Orobanchaceae|Aeginetia_indica|MW851294.1_356884-356562;query|Ain_1;Orobanchaceae|Orobanche_hederae|OZ377226.1_13498-13804;Orobanchaceae|Orobanche_densiflora|PX150032.1_499833-499527;Orobanchaceae|Orobanche_minor|PX150045.1_576729-577035	Malvaceae	Theobroma	Malvaceae|Theobroma_cacao|ON652863.1_394526-394729;Malvaceae|Theobroma_grandiflorum|ON652864.1_210007-209804;Malvaceae|Theobroma_cacao|PQ434505.1_58641-58438	Phylogeny	0.796	0.9256965944272446	1.0	0.5882352941176471	1.0
Ain_1	378072	378404	Ain.hgt.714.fas	inconclusive	Orobanchaceae|Aeginetia_indica|BK061406.1_164847-164515;query|Ain_1	Orobanchaceae;Euphorbiaceae	Aeginetia;Ricinus;Mercurialis;Striga	Orobanchaceae|Aeginetia_indica|MW582538.1_417432-417100;Orobanchaceae|Aeginetia_indica|MW851294.1_356581-356249;Euphorbiaceae|Ricinus_communis|HQ874649.1_143029-143144;Euphorbiaceae|Mercurialis_annua|OX359233.1_274171-274366;Orobanchaceae|Striga_gesnerioides|PX150076.1_382189-382507;Orobanchaceae|Striga_hermonthica|PX150085.1_706241-706559	Phylogeny	0.782	1.0	1.0	0.9579579579579579	1.0
Ain_1	378394	378527	Ain.hgt.715.fas	VGT	NA	NA	NA	NA	Phylogeny	NA	NA	NA	NA	NA
Ain_1	378509	378993	Ain.hgt.716.fas	Putative HGT	Orobanchaceae|Christisonia_kwangtungensis|OM219027.1_12950-12509;Orobanchaceae|Aeginetia_indica|BK061406.1_164410-163926;query|Ain_1;Orobanchaceae|Aeginetia_indica|MW582538.1_220173-220657;Orobanchaceae|Aeginetia_indica|MW851294.1_155648-155164	Melastomataceae	Medinilla;Melastoma	Melastomataceae|Medinilla_magnifica|MT043351.1_192723-192289;Melastomataceae|Melastoma_candidum|MZ490595.1_16526-16092;Melastomataceae|Melastoma_sanguineum|MZ490596.1_245104-245538;Melastomataceae|Melastoma_dodecandrum|MZ490597.1_153203-152769;Melastomataceae|Melastoma_dodecandrum|OR148386.1_156667-157101	Phylogeny	0.751	0.7072164948453608	1.0	0.8865979381443299	1.0
Ain_1	378982	379117	Ain.hgt.717.fas	Putative HGT	Orobanchaceae|Aeginetia_indica|BK061406.1_163937-163802;Orobanchaceae|Aeginetia_indica|MW582538.1_220646-220781;Orobanchaceae|Aeginetia_indica|MW851294.1_155175-155040;query|Ain_1	Violaceae	Viola	Violaceae|Viola_odorata|OY829547.1_182976-183043;Violaceae|Viola_stagnina|OZ247936.1_240399-240466;Violaceae|Viola_epipsila|OZ274295.1_116489-116556;Violaceae|Viola_suecica|OZ274330.1_116489-116556;Violaceae|Viola_palustris|OZ285009.1_278550-278617;Violaceae|Viola_odorata|PP908997.1_146634-146701;Violaceae|Viola_diffusa|PP952082.1_134613-134680	Phylogeny	0.168	1.0	1.0	0.5	1.0
Ain_1	379104	379240	Ain.hgt.718.fas	Putative HGT	Orobanchaceae|Aeginetia_indica|BK061406.1_163815-163679;Orobanchaceae|Aeginetia_indica|MW582538.1_220768-220904;Orobanchaceae|Aeginetia_indica|MW851294.1_155053-154917;query|Ain_1	Pedaliaceae	Sesamum	Pedaliaceae|Sesamum_indicum|PP444666.1_108618-108458	Phylogeny	0.0	1.0	1.0	0.9927007299270073	1.0
Ain_1	379857	380074	Ain.hgt.719.fas	VGT	NA	NA	NA	NA	Phylogeny	NA	NA	NA	NA	NA
Ain_1	380106	380366	Ain.hgt.720.fas	Putative HGT	Orobanchaceae|Aeginetia_indica|BK061406.1_162813-162553;Orobanchaceae|Aeginetia_indica|MW582538.1_221779-222039;Orobanchaceae|Aeginetia_indica|MW851294.1_154042-153782;query|Ain_1;Orobanchaceae|Christisonia_kwangtungensis|OM219026.1_29721-29976	Zingiberaceae	Curcuma	Zingiberaceae|Curcuma_wenyujin|PV236124.1_34595-34722;Zingiberaceae|Curcuma_kwangsiensis|PX439751.1_34596-34723	Phylogeny	0.621	0.7509578544061303	1.0	0.49042145593869735	1.0
Ain_1	380364	380522	Ain.hgt.721.fas	inconclusive	Orobanchaceae|Aeginetia_indica|BK061406.1_162555-162397;Orobanchaceae|Aeginetia_indica|MW582538.1_222037-222195;Orobanchaceae|Aeginetia_indica|MW851294.1_153784-153626;query|Ain_1;Orobanchaceae|Christisonia_kwangtungensis|OM219026.1_29974-30132	Lythraceae;Malvaceae	Pterospermum;Lagerstroemia	Lythraceae|Lagerstroemia_indica|KX641464.1_315267-315400;Malvaceae|Pterospermum_kingtungense|OR832751.1_466122-465989	Phylogeny	0.955	1.0	1.0	0.8427672955974843	1.0
Ain_1	381021	381433	Ain.hgt.722.fas	High confidence HGT	query|Ain_1;Orobanchaceae|Aeginetia_indica|BK061406.1_161898-161486;Orobanchaceae|Aeginetia_indica|MW582538.1_289119-289545;Orobanchaceae|Aeginetia_indica|MW851294.1_86702-86276	Malvaceae	Corchorus	Malvaceae|Corchorus_capsularis|KT894204.1_1006660-1006243;Malvaceae|Corchorus_olitorius|KT894205.1_1819827-1820228	BLAST: exclusive homology in two families	NA	1.0	1.0	0.897094430992736	1.0
Ain_1	381523	381596	Ain.hgt.723.fas	VGT	NA	NA	NA	NA	Phylogeny	NA	NA	NA	NA	NA
Ain_1	381599	381749	Ain.hgt.724.fas	VGT	NA	NA	NA	NA	Phylogeny	NA	NA	NA	NA	NA
Ain_1	381749	382397	Ain.hgt.725.fas	inconclusive	Orobanchaceae|Aeginetia_indica|BK061406.1_161170-160522;Orobanchaceae|Aeginetia_indica|MW582538.1_289861-290509;Orobanchaceae|Aeginetia_indica|MW851294.1_85960-85312;query|Ain_1	Gesneriaceae;Chrysobalanaceae;Lentibulariaceae;Malvaceae;Geraniaceae;Balanophoraceae;Cucurbitaceae;Fabaceae;Clusiaceae;Apocynaceae;Orobanchaceae;Rosaceae;Ebenaceae	Asclepias;Ammopiptanthus;Adansonia;Lupinus;Craigia;Hirtella;Licania;Utricularia;Leptobalanus;Prunus;Ochroma;Benincasa;Geranium;Sophora;Durio;Oreocharis;Abelmoschus;Theobroma;Hibiscus;Dalbergia;Ombrophytum;Diospyros;Oxytropis;Malva;Primulina;Striga;Couepia;Hymenopus;Hemiboea;Chrysobalanus;Gossypium;Hancornia;Garcinia;Astragalus;Indigofera	Cucurbitaceae|Benincasa_hispida|PQ164978.1_53293-53111;Gesneriaceae|Primulina_hunanensis|OR840951.1_526010-526632;Gesneriaceae|Oreocharis_esquirolii|PQ850635.1_112951-112310;Gesneriaceae|Hemiboea_yongfuensis|PX394567.1_202556-201915;Geraniaceae|Geranium_rotundifolium|OY987324.1_11454-11529;Geraniaceae|Geranium_pratense|OZ280737.1_171089-171014;Geraniaceae|Geranium_dissectum|OZ374274.1_78437-78522;Clusiaceae|Garcinia_mangostana|OM759996.1_43959-43734;Clusiaceae|Garcinia_mangostana|PP861184.1_166903-166678;Clusiaceae|Garcinia_humilis|PP864382.1_24418-24193;Lentibulariaceae|Utricularia_reniformis|KY774314.1_132517-132674;Clusiaceae|Garcinia_oblongifolia|PP861185.1_263554-263329;Ebenaceae|Diospyros_oleifera|MW970112.1_110684-110763;Chrysobalanaceae|Licania_alba|KJ414562.1_17289-16899;Chrysobalanaceae|Leptobalanus_sprucei|KJ414690.1_17277-16887;Chrysobalanaceae|Hymenopus_heteromorphus|KJ414817.1_182-64;Chrysobalanaceae|Chrysobalanus_icaco|KJ414753.1_632-411;Chrysobalanaceae|Hirtella_physophora|KJ414626.1_1785-1395;Chrysobalanaceae|Hirtella_racemosa|KJ414634.1_1763-1373;Chrysobalanaceae|Couepia_guianensis|KJ415009.1_4833-4443;Malvaceae|Durio_zibethinus|OR839124.1_910491-910589;Malvaceae|Craigia_yunnanensis|OR839135.1_26188-26090;Rosaceae|Prunus_itosakura|AP041289.1_368918-368989;Rosaceae|Prunus_dulcis|JAJFAZ020000010.1_117478-117407;Rosaceae|Prunus_avium|MK816392.2_117574-117503;Rosaceae|Prunus_avium|MT975322.1_117599-117528;Rosaceae|Prunus_salicina|OK563724.1_401098-401169;Rosaceae|Prunus_avium|ON478157.1_58849-58778;Rosaceae|Prunus_salicina|ON478171.1_152630-152559;Rosaceae|Prunus_yedoensis|ON478173.1_346046-345975;Rosaceae|Prunus_avium|ON478178.1_13657-13586;Rosaceae|Prunus_tenella|OQ559502.1_72979-72908;Rosaceae|Prunus_ramburei|OZ234819.1_49157-49228;Rosaceae|Prunus_avium|OZ278095.1_139084-139013;Rosaceae|Prunus_yedoensis|PP533605.1_222203-222132;Rosaceae|Prunus_cerasoides|PQ510804.1_244454-244525;Fabaceae|Ammopiptanthus_mongolicus|MF683210.1_303181-303102;Fabaceae|Ammopiptanthus_mongolicus|MG011535.1_222321-222242;Fabaceae|Ammopiptanthus_nanus|MH127920.1_217066-216987;Fabaceae|Sophora_flavescens|MH922916.1_296254-296333;Malvaceae|Abelmoschus_esculentus|OL348388.1_113450-113529;Malvaceae|Theobroma_grandiflorum|ON652864.1_234707-234628;Malvaceae|Gossypium_hirsutum|ON931350.1_160307-160386;Malvaceae|Durio_zibethinus|OR839126.1_371574-371495;Malvaceae|Ochroma_pyramidale|OR839128.1_56443-56364;Malvaceae|Hibiscus_tridactylites|OY288301.1_17784-17705;Malvaceae|Hibiscus_verdcourtii|OZ224469.1_11553-11632;Malvaceae|Malva_neglecta|OZ246916.1_355548-355627;Malvaceae|Gossypium_rotundifolium|PQ433887.1_12694-12773;Malvaceae|Gossypium_tomentosum|PQ434437.1_96573-96652;Malvaceae|Gossypium_mustelinum|PQ434439.1_141243-141164;Malvaceae|Gossypium_hirsutum|PQ434450.1_96583-96662;Malvaceae|Gossypium_hirsutum|PQ434455.1_123905-123984;Malvaceae|Gossypium_darwinii|PQ434461.1_141232-141153;Malvaceae|Gossypium_barbadense|PQ434467.1_30891-30970;Malvaceae|Gossypium_bickii|PQ434475.1_274535-274614;Malvaceae|Gossypium_longicalyx|PQ434484.1_41132-41211;Malvaceae|Gossypium_stocksii|PQ434490.1_127821-127900;Malvaceae|Gossypium_raimondii|PQ434504.1_280644-280723;Malvaceae|Gossypium_sturtianum|PQ434510.1_50554-50633;Malvaceae|Gossypium_anomalum|PQ434519.1_145817-145738;Malvaceae|Gossypium_stephensii|PQ434525.1_141243-141164;Malvaceae|Gossypium_ekmanianum|PQ434532.1_30893-30972;Malvaceae|Gossypium_arboreum|PQ434540.1_141247-141168;Malvaceae|Gossypium_herbaceum|PQ434546.1_141259-141180;Malvaceae|Gossypium_herbaceum|PQ434551.1_141258-141179;Malvaceae|Gossypium_herbaceum|PQ434562.1_96560-96639;Malvaceae|Adansonia_perrieri|PV591954.1_269914-269835;Orobanchaceae|Striga_asiatica|OP465140.1_457909-457645;Orobanchaceae|Striga_gesnerioides|PX150076.1_3564-3403;Orobanchaceae|Striga_hermonthica|PX150086.1_133360-133199;Fabaceae|Lupinus_albus|MW448461.1_45975-46054;Fabaceae|Astragalus_membranaceus|ON930433.1_65602-65681;Fabaceae|Oxytropis_splendens|OP345444.1_357629-357708;Fabaceae|Astragalus_membranaceus|OR567492.1_65607-65686;Fabaceae|Oxytropis_ochrocephala|PP816192.1_217783-217862;Fabaceae|Lupinus_albus|WOCE01000046.1_169098-169019;Fabaceae|Lupinus_albus|WOCE01000064.1_6232-6153;Fabaceae|Lupinus_albus|WOCE01000076.1_69194-69273;Apocynaceae|Asclepias_syriaca|KF541337.1_518644-519297;Fabaceae|Dalbergia_odorifera|MW441235.1_411581-412294;Fabaceae|Indigofera_tinctoria|MW448462.1_122651-122918;Balanophoraceae|Ombrophytum_subterraneum|MT076308.1_4772-4094;Apocynaceae|Hancornia_speciosa|OR882848.1_567644-566931	Phylogeny	0.036	0.9830508474576272	1.0	0.12326656394453006	1.0
Ain_1	382385	382760	Ain.hgt.726.fas	inconclusive	Orobanchaceae|Aeginetia_indica|BK061406.1_160534-160159;Orobanchaceae|Aeginetia_indica|MW582538.1_290497-290872;Orobanchaceae|Aeginetia_indica|MW851294.1_85324-84949;query|Ain_1	Caricaceae;Acanthaceae;Malvaceae;Balanophoraceae;Fabaceae;Apocynaceae;Orobanchaceae;Nepenthaceae	Leucaena;Inga;Acacia;Lophophytum;Vincetoxicum;Avicennia;Diplodiscus;Striga;Nepenthes;Carica;Jacaratia;Senegalia	Caricaceae|Carica_papaya|EU431224.1_325987-325827;Caricaceae|Jacaratia_spinosa|PX022964.1_259041-259201;Orobanchaceae|Striga_hermonthica|PX150082.1_738484-738367;Fabaceae|Leucaena_trichandra|MH717173.1_349736-349656;Fabaceae|Inga_oerstediana|OY723412.1_598292-598372;Fabaceae|Inga_leiocalycina|OY725333.1_541867-541787;Fabaceae|Leucaena_leucocephala|PP208914.1_328502-328422;Fabaceae|Acacia_confusa|PP905392.1_651606-651686;Balanophoraceae|Lophophytum_pyramidale|PV472441.1_7453-7373;Apocynaceae|Vincetoxicum_bungei|PV739267.1_89837-89757;Fabaceae|Senegalia_pennata|PV943378.1_501638-501718;Orobanchaceae|Striga_gesnerioides|PX150076.1_69940-70020;Balanophoraceae|Lophophytum_mirabile|KU992351.1_195-275;Nepenthaceae|Nepenthes_ventricosa_x_Nepenthes_alata|MH798871.1_82930-83165;Nepenthaceae|Nepenthes_khasiana|MK330891.1_152119-152354;Orobanchaceae|Striga_asiatica|OP465141.1_1779-1714;Acanthaceae|Avicennia_marina|CM032784.1_71972-72059;Acanthaceae|Avicennia_marina|PP155190.1_265507-265594;Acanthaceae|Avicennia_marina|PP908999.1_265572-265659;Malvaceae|Diplodiscus_trichospermus|OR832747.1_570411-570678	Phylogeny	0.987	0.23404255319148937	1.0	0.21276595744680848	1.0
Ain_1	382916	383066	Ain.hgt.727.fas	High confidence HGT	query|Ain_1;Orobanchaceae|Aeginetia_indica|BK061406.1_160003-159853;Orobanchaceae|Aeginetia_indica|MW582538.1_291028-291192;Orobanchaceae|Aeginetia_indica|MW851294.1_84793-84629;Orobanchaceae|Striga_hermonthica|PX150085.1_1126089-1126252	Cucurbitaceae	Benincasa	Cucurbitaceae|Benincasa_hispida|PQ164978.1_296517-296312	BLAST: exclusive homology in two families	NA	1.0	1.0	1.0	1.0
Ain_1	383066	383216	Ain.hgt.728.fas	Putative HGT	Orobanchaceae|Aeginetia_indica|BK061406.1_159853-159703;Orobanchaceae|Aeginetia_indica|MW582538.1_291192-291342;Orobanchaceae|Aeginetia_indica|MW851294.1_84629-84479;query|Ain_1	Cucurbitaceae	Benincasa	Cucurbitaceae|Benincasa_hispida|PQ164978.1_359905-360790	Phylogeny	0.722	0.6026490066225165	1.0	0.9668874172185431	1.0
Ain_1	383216	383616	Ain.hgt.729.fas	Putative HGT	Orobanchaceae|Aeginetia_indica|BK061406.1_159703-159303;Orobanchaceae|Aeginetia_indica|MW582538.1_291342-291742;Orobanchaceae|Aeginetia_indica|MW851294.1_84479-84079;query|Ain_1	Cucurbitaceae	Benincasa	Cucurbitaceae|Benincasa_hispida|PQ164978.1_359905-360790	Phylogeny	0.431	0.6296758104738154	1.0	1.0	1.0
Ain_1	383616	383716	Ain.hgt.730.fas	VGT	NA	NA	NA	NA	Phylogeny	NA	NA	NA	NA	NA
Ain_1	383716	383890	Ain.hgt.731.fas	Putative HGT	Orobanchaceae|Aeginetia_indica|BK061406.1_159203-159029;Orobanchaceae|Aeginetia_indica|MW582538.1_291842-292016;Orobanchaceae|Aeginetia_indica|MW851294.1_83979-83805;query|Ain_1;Orobanchaceae|Striga_gesnerioides|PX150076.1_441541-441696	Cucurbitaceae	Benincasa	Cucurbitaceae|Benincasa_hispida|PQ164978.1_359905-360790	Phylogeny	0.779	0.7485714285714286	1.0	0.9771428571428571	1.0
Ain_1	383870	384046	Ain.hgt.732.fas	Putative HGT	Orobanchaceae|Aeginetia_indica|BK061406.1_159049-158873;query|Ain_1;Orobanchaceae|Aeginetia_indica|MW582538.1_291996-292172;Orobanchaceae|Aeginetia_indica|MW851294.1_83825-83649	Annonaceae	Annona	Annonaceae|Annona_cherimola|PV439851.1_1186980-1186801	Phylogeny	0.004	0.6497175141242938	1.0	0.9774011299435028	1.0
Ain_1	384062	384512	Ain.hgt.733.fas	inconclusive	Orobanchaceae|Aeginetia_indica|BK061406.1_158857-158407;query|Ain_1	Zingiberaceae;Campanulaceae;Malvaceae;Moraceae	Curcuma;Hibiscus;Ficus;Platycodon;Gossypium;Abelmoschus;Zingiber	Campanulaceae|Platycodon_grandiflorus|KX887331.1_1081268-1081139;Campanulaceae|Platycodon_grandiflorus|MG775429.1_902106-901977;Campanulaceae|Platycodon_grandiflorus|MZ157120.1_464570-464441;Moraceae|Ficus_hirta|PQ663700.1_363514-363649;Moraceae|Ficus_hirta|PV472256.1_99481-99616;Malvaceae|Gossypium_hirsutum|JX065074.1_380939-381074;Malvaceae|Gossypium_harknessii|JX536494.1_513362-513227;Malvaceae|Gossypium_hirsutum|JX944505.1_513479-513344;Malvaceae|Gossypium_harknessii|JX944506.1_511263-511128;Malvaceae|Gossypium_barbadense|KP898249.1_594410-594545;Malvaceae|Gossypium_arboreum|KR736342.1_67214-67079;Malvaceae|Gossypium_thurberi|KR736343.1_69882-69747;Malvaceae|Gossypium_davidsonii|KR736344.1_69829-69694;Malvaceae|Gossypium_raimondii|KR736345.1_70030-69895;Malvaceae|Gossypium_trilobum|KR736346.1_69878-69743;Malvaceae|Gossypium_raimondii|KU317325.1_606257-606392;Malvaceae|Gossypium_tomentosum|KX388135.1_56063-55928;Malvaceae|Gossypium_mustelinum|KX388136.1_56061-55926;Malvaceae|Gossypium_darwinii|KX388137.1_56061-55926;Malvaceae|Hibiscus_cannabinus|MF163174.1_128893-129028;Malvaceae|Hibiscus_cannabinus|MK961310.1_128919-129054;Malvaceae|Gossypium_hirsutum|MN149525.1_380968-381103;Malvaceae|Gossypium_hirsutum|MN149526.1_382102-382237;Malvaceae|Gossypium_hirsutum|MN149527.1_382237-382372;Malvaceae|Gossypium_hirsutum|MN149528.1_382415-382550;Malvaceae|Abelmoschus_esculentus|OL348388.1_142381-142241;Malvaceae|Gossypium_hirsutum|ON931351.1_46320-46185;Malvaceae|Gossypium_hirsutum|ON931352.1_357972-357837;Malvaceae|Gossypium_barbadense|OR906297.1_69872-69737;Malvaceae|Gossypium_barbadense|OR906298.1_69872-69737;Malvaceae|Gossypium_barbadense|OR906299.1_69880-69745;Malvaceae|Gossypium_barbadense|OR906300.1_69872-69737;Malvaceae|Hibiscus_tridactylites|OY288299.1_38309-38449;Malvaceae|Hibiscus_richardsonii|OZ174216.1_175093-175233;Malvaceae|Hibiscus_verdcourtii|OZ224468.1_376849-376989;Malvaceae|Gossypium_rotundifolium|PQ433885.1_35119-34984;Malvaceae|Gossypium_tomentosum|PQ434436.1_56066-55931;Malvaceae|Gossypium_mustelinum|PQ434443.1_40277-40412;Malvaceae|Gossypium_hirsutum|PQ434446.1_39928-40063;Malvaceae|Gossypium_hirsutum|PQ434454.1_40333-40468;Malvaceae|Gossypium_darwinii|PQ434458.1_56067-55932;Malvaceae|Gossypium_barbadense|PQ434473.1_56067-55932;Malvaceae|Gossypium_bickii|PQ434475.1_53232-53367;Malvaceae|Gossypium_longicalyx|PQ434481.1_62612-62477;Malvaceae|Gossypium_stocksii|PQ434492.1_106096-105961;Malvaceae|Gossypium_raimondii|PQ434501.1_40277-40412;Malvaceae|Gossypium_anomalum|PQ434523.1_40276-40411;Malvaceae|Gossypium_stephensii|PQ434529.1_40273-40408;Malvaceae|Gossypium_ekmanianum|PQ434531.1_56067-55932;Malvaceae|Gossypium_arboreum|PQ434542.1_67213-67078;Malvaceae|Gossypium_herbaceum|PQ434549.1_67216-67081;Malvaceae|Gossypium_herbaceum|PQ434556.1_40281-40416;Malvaceae|Gossypium_herbaceum|PQ434560.1_57889-57754;Moraceae|Ficus_carica|OQ629317.1_82448-82583;Zingiberaceae|Zingiber_officinale|JACMSC010000024.1_2396682-2396807;Zingiberaceae|Zingiber_officinale|JACMSC010000023.1_54720-54603;Zingiberaceae|Curcuma_amarissima|PQ442987.1_1705-1828;Zingiberaceae|Curcuma_wenyujin|PV236122.1_316338-316212;Zingiberaceae|Curcuma_kwangsiensis|PX439743.1_451708-451834	Phylogeny	0.295	0.24611973392461195	1.0	0.2882483370288248	1.0
Ain_1	384512	384747	Ain.hgt.734.fas	VGT	NA	NA	NA	NA	Phylogeny	NA	NA	NA	NA	NA
Ain_1	384733	384815	Ain.hgt.735.fas	VGT	NA	NA	NA	NA	Phylogeny	NA	NA	NA	NA	NA
Ain_1	384879	385428	Ain.hgt.736.fas	Putative HGT	Orobanchaceae|Aeginetia_indica|BK061406.1_158040-157491;Orobanchaceae|Aeginetia_indica|MW582538.1_293005-293554;Orobanchaceae|Aeginetia_indica|MW851294.1_82816-82267;query|Ain_1	Hydnoraceae	Hydnora	Hydnoraceae|Hydnora_visseri|OP649466.1_151602-151473	Phylogeny	0.852	0.33818181818181814	1.0	0.23636363636363633	1.0
Ain_1	385416	385595	Ain.hgt.737.fas	VGT	NA	NA	NA	NA	Phylogeny	NA	NA	NA	NA	NA
Ain_1	385651	386248	Ain.hgt.738.fas	inconclusive	Orobanchaceae|Aeginetia_indica|BK061406.1_385651-386248;query|Ain_1;Orobanchaceae|Striga_asiatica|OP465140.1_277415-277203	Orobanchaceae;Melastomataceae;Fabaceae;Euphorbiaceae	Anthyllis;Melastoma;Euphorbia;Aeginetia;Striga	Orobanchaceae|Striga_hermonthica|PX150085.1_821132-820920;Orobanchaceae|Striga_gesnerioides|PX150075.1_611500-611288;Orobanchaceae|Aeginetia_indica|MW582538.1_415675-415078;Orobanchaceae|Aeginetia_indica|MW851294.1_354824-354227;Orobanchaceae|Striga_hermonthica|PX150087.1_150236-150464;Euphorbiaceae|Euphorbia_maculata|OZ219168.1_507106-507033;Fabaceae|Anthyllis_vulneraria|OZ277731.1_34347-34420;Melastomataceae|Melastoma_candidum|MZ490595.1_225559-225387;Melastomataceae|Melastoma_sanguineum|MZ490596.1_172926-172754	Phylogeny	0.992	0.47491638795986624	1.0	0.35618729096989965	1.0
Ain_1	386301	386540	Ain.hgt.739.fas	inconclusive	Orobanchaceae|Aeginetia_indica|BK061406.1_386301-386540;Orobanchaceae|Aeginetia_indica|MW582538.1_415025-414786;Orobanchaceae|Aeginetia_indica|MW851294.1_354174-353935;query|Ain_1	Orobanchaceae;Vitaceae;Euphorbiaceae;Rafflesiaceae	Nekemias;Jatropha;Phelipanche;Sapria	Rafflesiaceae|Sapria_himalayana|OQ719991.1_9762-9846;Orobanchaceae|Phelipanche_ramosa|PX150061.1_35734-35652;Euphorbiaceae|Jatropha_curcas|OQ603497.1_521665-521596;Vitaceae|Nekemias_grossedentata|PV221057.1_129915-129778	Phylogeny	0.443	1.0	1.0	0.35	1.0
Ain_1	386580	386663	Ain.hgt.740.fas	Putative HGT	Orobanchaceae|Aeginetia_indica|BK061406.1_386580-386663;Orobanchaceae|Aeginetia_indica|MW582538.1_414746-414663;Orobanchaceae|Aeginetia_indica|MW851294.1_353895-353812;query|Ain_1	Vitaceae	Vitis;Nekemias	Vitaceae|Vitis_vinifera|CM041970.1_264133-264050;Vitaceae|Vitis_vinifera|CM041972.1_264133-264050;Vitaceae|Vitis_vinifera|CM048855.1_264131-264048;Vitaceae|Vitis_vinifera|FM179380.1_264135-264052;Vitaceae|Nekemias_grossedentata|PV221055.1_62405-62322;Vitaceae|Vitis_riparia_x_Vitis_cinerea|LR738918.1_521638-521721	Phylogeny	0.86	1.0	1.0	1.0	1.0
Ain_1	386696	387125	Ain.hgt.741.fas	Putative HGT	Orobanchaceae|Aeginetia_indica|BK061406.1_386696-387125;query|Ain_1;Orobanchaceae|Aeginetia_indica|MW582538.1_414630-414201;Orobanchaceae|Aeginetia_indica|MW851294.1_353779-353350	Zingiberaceae	Curcuma;Zingiber	Zingiberaceae|Zingiber_officinale|JACMSC010000026.1_753657-753878;Zingiberaceae|Curcuma_amarissima|PQ442960.1_406762-406983;Zingiberaceae|Curcuma_kwangsiensis|PX439749.1_13883-14104	Phylogeny	0.102	0.8872093023255814	1.0	0.4534883720930233	1.0
Ain_1	387110	387710	Ain.hgt.742.fas	Putative HGT	Orobanchaceae|Aeginetia_indica|BK061406.1_387110-387710;query|Ain_1;Orobanchaceae|Aeginetia_indica|MW582538.1_414216-413616;Orobanchaceae|Aeginetia_indica|MW851294.1_353365-352765	Malvaceae	Durio	Malvaceae|Durio_zibethinus|OR839126.1_157680-157881	Phylogeny	0.508	0.9434276206322796	1.0	0.32445923460898507	1.0
Ain_1	387710	388339	Ain.hgt.743.fas	VGT	NA	NA	NA	NA	Phylogeny	NA	NA	NA	NA	NA
Ain_1	388397	388562	Ain.hgt.744.fas	VGT	NA	NA	NA	NA	Phylogeny	NA	NA	NA	NA	NA
Ain_1	388564	389594	Ain.hgt.745.fas	VGT	NA	NA	NA	NA	Phylogeny	NA	NA	NA	NA	NA
Ain_1	389579	389808	Ain.hgt.746.fas	VGT	NA	NA	NA	NA	Phylogeny	NA	NA	NA	NA	NA
